date,location,population,median_age,gdp_per_capita,human_development_index,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,reproduction_rate,new_cases,total_cases,total_tests,positive_rate,stringency_index,hospital_beds_per_thousand,new_deaths
9/23/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.81,537.0,131990.0,289130.0,0.271,84.26,1.1,38.0
9/23/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.99,1380.0,449903.0,3084117.0,0.07200000000000001,81.94,2.11,24.0
9/23/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.96,6731.0,784268.0,3173050.0,0.243,71.3,1.71,349.0
9/23/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,743.0,35571.0,258828.0,0.262,81.48,1.3,22.0
9/23/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.95,7651.0,776546.0,827921.0,0.10300000000000001,85.19,1.6,199.0
9/23/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.12,12.0,1946.0,221313.0,0.006,43.52,2.8,1.0
9/24/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.06,13467.0,678266.0,1855824.0,0.47700000000000004,87.96,5.0,390.0
9/24/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.81,628.0,132618.0,291001.0,0.287,84.26,1.1,34.0
9/24/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.0,1731.0,451634.0,3113195.0,0.071,81.94,2.11,124.0
9/24/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.96,6555.0,790823.0,3195085.0,0.243,71.3,1.71,0.0
9/24/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,833.0,36404.0,261563.0,0.268,81.48,1.3,16.0
9/24/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.95,6149.0,782695.0,835649.0,0.102,85.19,1.6,302.0
9/24/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.12,13.0,1959.0,224322.0,0.005,43.52,2.8,0.0
9/25/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.06,12969.0,691235.0,1883221.0,0.48200000000000004,87.96,5.0,442.0
9/25/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.81,604.0,133222.0,292572.0,0.304,84.26,1.1,35.0
9/25/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.0,2234.0,453868.0,3150848.0,0.067,81.94,2.11,58.0
9/25/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.97,7494.0,798317.0,3219753.0,0.23399999999999999,71.3,1.71,357.0
9/25/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,822.0,37226.0,264031.0,0.272,81.48,1.3,18.0
9/25/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.94,11889.0,794584.0,841601.0,0.10300000000000001,85.19,1.6,167.0
9/25/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.13,8.0,1967.0,225803.0,0.005,43.52,2.8,0.0
9/26/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.06,11249.0,702484.0,1903815.0,0.49700000000000005,87.96,5.0,335.0
9/26/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.8,370.0,133592.0,294033.0,0.305,84.26,1.1,28.0
9/26/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.01,2111.0,455979.0,3189009.0,0.062,81.94,2.11,64.0
9/26/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.97,7721.0,806038.0,3241903.0,0.233,71.3,1.71,193.0
9/26/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,696.0,37922.0,267062.0,0.263,81.48,1.3,21.0
9/26/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.94,0.0,794584.0,846995.0,0.10300000000000001,85.19,1.6,0.0
9/26/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.14,31.0,1998.0,228335.0,0.006,43.52,2.8,0.0
9/27/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.06,8841.0,711325.0,1918496.0,0.495,87.96,5.0,206.0
9/27/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.8,309.0,133901.0,294883.0,0.312,84.26,1.1,30.0
9/27/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.0,1922.0,457901.0,3228414.0,0.06,81.94,2.11,50.0
9/27/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.97,7018.0,813056.0,3264599.0,0.233,71.3,1.71,192.0
9/27/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,762.0,38684.0,269710.0,0.27399999999999997,81.48,1.3,21.0
9/27/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.94,5558.0,800142.0,848855.0,0.10400000000000001,85.19,1.6,105.0
9/27/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.14,10.0,2008.0,229518.0,0.005,43.52,2.8,0.0
9/28/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.06,11807.0,723132.0,1941894.0,0.506,87.96,5.0,364.0
9/28/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.8,322.0,134223.0,295923.0,0.315,84.26,1.1,42.0
9/28/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.0,1770.0,459671.0,3265887.0,0.059000000000000004,81.94,2.11,57.0
9/28/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.97,5147.0,818203.0,3289389.0,0.22899999999999998,71.3,1.71,153.0
9/28/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,748.0,39432.0,272494.0,0.265,81.48,1.3,15.0
9/28/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,5160.0,805302.0,855916.0,0.10099999999999999,85.19,1.6,120.0
9/28/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.15,2.0,2010.0,232359.0,0.005,43.52,2.8,0.0
9/29/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.06,13477.0,736609.0,1970036.0,0.505,87.96,5.0,406.0
9/29/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.8,418.0,134641.0,297101.0,0.324,84.26,1.1,31.0
9/29/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.0,1629.0,461300.0,3294806.0,0.059000000000000004,81.94,2.11,27.0
9/29/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.97,5839.0,824042.0,3310936.0,0.226,71.3,1.71,187.0
9/29/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,669.0,40101.0,274555.0,0.282,81.48,1.3,23.0
9/29/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,3412.0,808714.0,863652.0,0.099,85.19,1.6,62.0
9/29/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.16,23.0,2033.0,233902.0,0.006,43.52,2.8,1.0
9/30/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.06,14392.0,751001.0,1999046.0,0.508,87.96,5.0,418.0
9/30/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.8,670.0,135311.0,298997.0,0.336,84.26,1.1,34.0
9/30/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.99,1691.0,462991.0,3322315.0,0.057999999999999996,81.94,2.11,16.0
9/30/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.98,5637.0,829679.0,3333871.0,0.225,71.3,1.71,170.0
9/30/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,657.0,40758.0,277492.0,0.278,81.48,1.3,16.0
9/30/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,3054.0,811768.0,871911.0,0.094,85.19,1.6,72.0
9/30/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.16,13.0,2046.0,236255.0,0.006999999999999999,43.52,2.8,0.0
10/1/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.06,14001.0,765002.0,2028239.0,0.503,87.96,5.0,3351.0
10/1/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.79,405.0,135716.0,300409.0,0.32899999999999996,84.26,1.1,36.0
10/1/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.99,1759.0,464750.0,3355848.0,0.057,81.94,2.11,81.0
10/1/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.98,5660.0,835339.0,3357179.0,0.22399999999999998,71.3,1.71,198.0
10/1/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,1041.0,41799.0,280909.0,0.27899999999999997,81.48,1.3,12.0
10/1/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.92,3061.0,814829.0,878961.0,0.095,82.41,1.6,67.0
10/1/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.17,15.0,2061.0,238916.0,0.006999999999999999,43.52,2.8,0.0
10/2/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.06,14687.0,779689.0,2058651.0,0.504,87.96,5.0,311.0
10/2/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.79,503.0,136219.0,302507.0,0.302,84.26,1.1,44.0
10/2/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.99,1840.0,466590.0,3394522.0,0.055999999999999994,81.94,2.11,45.0
10/2/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.99,6193.0,841532.0,3385180.0,0.225,71.3,1.71,201.0
10/2/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,885.0,42684.0,283537.0,0.28,81.48,1.3,21.0
10/2/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.92,3468.0,818297.0,886206.0,0.09,82.41,1.6,72.0
10/2/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.18,36.0,2097.0,242136.0,0.008,43.52,2.8,0.0
10/3/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.05,11129.0,790818.0,2082719.0,0.494,87.96,5.0,196.0
10/3/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.78,350.0,136569.0,303973.0,0.299,84.26,1.1,28.0
10/3/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.98,1881.0,468471.0,3430220.0,0.055999999999999994,81.94,2.11,52.0
10/3/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.0,6615.0,848147.0,3411849.0,0.22,71.3,1.71,159.0
10/3/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,768.0,43452.0,286262.0,0.28800000000000003,81.48,1.3,23.0
10/3/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.92,3267.0,821564.0,891508.0,0.08900000000000001,82.41,1.6,74.0
10/3/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.18,25.0,2122.0,245197.0,0.006999999999999999,43.52,2.8,0.0
10/4/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.05,7668.0,798486.0,2096203.0,0.49,87.96,5.0,223.0
10/4/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.77,299.0,136868.0,304738.0,0.301,84.26,1.1,28.0
10/4/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.98,1708.0,470179.0,3466553.0,0.055,81.94,2.11,60.0
10/4/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.01,6905.0,855052.0,3439617.0,0.218,71.3,1.71,156.0
10/4/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,730.0,44182.0,288502.0,0.293,81.48,1.3,16.0
10/4/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.92,0.0,821564.0,893833.0,0.08800000000000001,82.41,1.6,0.0
10/4/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.18,23.0,2145.0,246766.0,0.008,43.52,2.8,0.0
10/5/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.05,11242.0,809728.0,2121491.0,0.48200000000000004,87.96,5.0,450.0
10/5/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.76,239.0,137107.0,305727.0,0.294,84.26,1.1,28.0
10/5/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.97,1567.0,471746.0,3502751.0,0.054000000000000006,81.94,2.11,58.0
10/5/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.02,7106.0,862158.0,3462934.0,0.222,71.3,1.71,132.0
10/5/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.06,533.0,44715.0,290507.0,0.293,67.59,1.3,18.0
10/5/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,6605.0,828169.0,901818.0,0.083,82.41,1.6,133.0
10/6/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.05,14740.0,824468.0,2153234.0,0.48,87.96,5.0,359.0
10/6/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.76,361.0,137468.0,306945.0,0.287,84.26,1.1,27.0
10/6/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.97,1560.0,473306.0,3529067.0,0.054000000000000006,81.94,2.11,33.0
10/6/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.03,7650.0,869808.0,3486542.0,0.23,71.3,1.71,173.0
10/6/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,932.0,45647.0,293374.0,0.295,67.59,1.3,19.0
10/6/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,1830.0,829999.0,910915.0,0.081,82.41,1.6,92.0
10/6/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.19,22.0,2177.0,251361.0,0.008,43.52,2.8,1.0
10/7/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.05,16447.0,840915.0,2184139.0,0.486,87.96,5.0,399.0
10/7/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.75,238.0,137706.0,308370.0,0.256,84.26,1.1,36.0
10/7/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.96,1134.0,474440.0,3548773.0,0.054000000000000006,81.94,2.11,20.0
10/7/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.04,7876.0,877684.0,3511693.0,0.228,71.3,1.71,163.0
10/7/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,788.0,46435.0,296536.0,0.298,67.59,1.3,23.0
10/7/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,2930.0,832929.0,919406.0,0.077,82.41,1.6,80.0
10/7/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.19,29.0,2206.0,254180.0,0.009000000000000001,43.52,2.8,0.0
10/8/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.05,15454.0,856369.0,2216393.0,0.486,87.96,5.0,484.0
10/8/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.75,263.0,137969.0,309509.0,0.248,84.26,1.1,36.0
10/8/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.97,1576.0,476016.0,3581727.0,0.054000000000000006,81.94,2.11,77.0
10/8/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.04,8495.0,886179.0,3534850.0,0.22399999999999998,71.3,1.71,0.0
10/8/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,881.0,47316.0,299557.0,0.29600000000000004,67.59,1.3,23.0
10/8/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,2733.0,835662.0,927201.0,0.073,82.41,1.6,95.0
10/8/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.19,20.0,2226.0,256777.0,0.009000000000000001,43.52,2.8,0.0
10/9/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.04,15099.0,871468.0,2250891.0,0.47700000000000004,87.96,5.0,515.0
10/9/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.75,257.0,138226.0,310771.0,0.243,84.26,1.1,34.0
10/9/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.97,1753.0,477769.0,3618019.0,0.053,81.94,2.11,53.0
10/9/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.04,8121.0,894300.0,3567551.0,0.221,71.3,1.71,315.0
10/9/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.06,959.0,48275.0,302657.0,0.292,67.59,1.3,33.0
10/9/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,2952.0,838614.0,936014.0,0.069,82.41,1.6,89.0
10/9/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.2,25.0,2251.0,259772.0,0.009000000000000001,43.52,2.8,0.0
10/10/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.04,12414.0,883882.0,2275072.0,0.484,82.87,5.0,356.0
10/10/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.74,237.0,138463.0,311738.0,0.244,84.26,1.1,30.0
10/10/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.97,1826.0,479595.0,3654041.0,0.053,81.94,2.11,52.0
10/10/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.04,8447.0,902747.0,3596621.0,0.22,71.3,1.71,165.0
10/10/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.06,703.0,48978.0,305552.0,0.28600000000000003,67.59,1.3,20.0
10/10/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,7474.0,846088.0,942154.0,0.067,82.41,1.6,125.0
10/10/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.2,17.0,2268.0,262492.0,0.008,43.52,2.8,1.0
10/11/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.03,10324.0,894206.0,2290586.0,0.49200000000000005,82.87,5.0,287.0
10/11/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.74,111.0,138574.0,312259.0,0.22699999999999998,84.26,1.1,16.0
10/11/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.96,1776.0,481371.0,3693252.0,0.053,81.94,2.11,46.0
10/11/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.03,8569.0,911316.0,3623184.0,0.22,71.3,1.71,174.0
10/11/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.05,697.0,49675.0,308443.0,0.275,67.59,1.3,12.0
10/11/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,3283.0,849371.0,945257.0,0.067,82.41,1.6,82.0
10/11/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.2,26.0,2294.0,264087.0,0.009000000000000001,43.52,2.8,0.0
10/12/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.03,9524.0,903730.0,2307386.0,0.506,82.87,5.0,318.0
10/12/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.74,121.0,138695.0,312982.0,0.21899999999999997,84.26,1.1,18.0
10/12/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.96,1461.0,482832.0,3729159.0,0.055999999999999994,81.94,2.11,58.0
10/12/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.03,7768.0,919084.0,3645318.0,0.217,71.3,1.71,151.0
10/12/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.05,669.0,50344.0,311326.0,0.27,67.59,1.3,19.0
10/12/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,1800.0,851171.0,954672.0,0.065,82.41,1.6,52.0
10/12/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.21,19.0,2313.0,266427.0,0.009000000000000001,43.52,2.8,1.0
10/13/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.03,13305.0,917035.0,2335808.0,0.507,82.87,5.0,386.0
10/13/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.75,227.0,138922.0,314233.0,0.2,84.26,1.1,25.0
10/13/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.96,1448.0,484280.0,3754762.0,0.057,81.94,2.11,20.0
10/13/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.02,5014.0,924098.0,3665928.0,0.212,71.3,1.71,156.0
10/13/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.05,853.0,51197.0,314053.0,0.268,67.59,1.3,12.0
10/13/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,2803.0,853974.0,964484.0,0.064,82.41,1.6,62.0
10/13/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.22,24.0,2337.0,268240.0,0.009000000000000001,43.52,2.8,0.0
10/14/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.03,14932.0,931967.0,2370211.0,0.489,82.87,5.0,349.0
10/14/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.75,219.0,139141.0,315399.0,0.204,84.26,1.1,26.0
10/14/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.96,1092.0,485372.0,3772113.0,0.057,81.94,2.11,19.0
10/14/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.02,6061.0,930159.0,3686526.0,0.209,71.3,1.71,165.0
10/14/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.05,648.0,51845.0,317084.0,0.263,67.59,1.3,23.0
10/14/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.93,0.0,853974.0,975424.0,0.062,82.41,1.6,0.0
10/14/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.22,51.0,2388.0,270780.0,0.011000000000000001,43.52,2.8,0.0
10/15/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.03,17096.0,949063.0,2403963.0,0.494,82.87,5.0,421.0
10/15/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.75,178.0,139319.0,316363.0,0.19699999999999998,84.26,1.1,30.0
10/15/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.96,1124.0,486496.0,3790118.0,0.057999999999999996,81.94,2.11,19.0
10/15/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.03,6823.0,936982.0,3708284.0,0.212,71.3,1.71,151.0
10/15/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.05,751.0,52596.0,320006.0,0.258,64.81,1.3,19.0
10/15/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,0.94,5766.0,859740.0,983521.0,0.062,82.41,1.6,158.0
10/15/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.22,29.0,2417.0,273605.0,0.011000000000000001,43.52,2.8,0.0
10/16/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.03,16546.0,965609.0,2438042.0,0.503,82.87,5.0,381.0
10/16/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.76,243.0,139562.0,317533.0,0.198,84.26,1.1,32.0
10/16/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.96,1694.0,488190.0,3821206.0,0.057999999999999996,81.94,2.11,95.0
